"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2545E","2543B",4.265062,52.05389,4.261462,52.04082
"2543B","2545E",4.261462,52.04082,4.265062,52.05389
"2546A","2545G",4.275727,52.05775,4.275293,52.04924
"2545C","2516",4.265949,52.05641,4.338401,52.06783
"2516","2545C",4.338401,52.06783,4.265949,52.05641
"2545E","2555",4.265062,52.05389,4.225491,52.061
"2555","2545E",4.225491,52.061,4.265062,52.05389
"2545G","2555",4.275293,52.04924,4.225491,52.061
"2545E","2548",4.265062,52.05389,4.290399,52.02944
"2548","2545E",4.290399,52.02944,4.265062,52.05389
"2546X","2518",4.277613,52.06074,4.294222,52.08114
"2518","2546X",4.294222,52.08114,4.277613,52.06074
"2546X","2546S",4.277613,52.06074,4.271055,52.05787
"2546S","2546X",4.271055,52.05787,4.277613,52.06074
"2546X","2596",4.277613,52.06074,4.319509,52.09274
"2596","2546X",4.319509,52.09274,4.277613,52.06074
"2546V","2275",4.275566,52.05969,4.352716,52.06283
"2275","2546V",4.352716,52.06283,4.275566,52.05969
"2275","2552",4.352716,52.06283,4.247789,52.05459
"2554","2546V",4.219691,52.06499,4.275566,52.05969
"2546V","2245",4.275566,52.05969,4.399369,52.12127
"2245","2546V",4.399369,52.12127,4.275566,52.05969
"2545E","2545J",4.265062,52.05389,4.273905,52.05018
"2545J","2545E",4.273905,52.05018,4.265062,52.05389
"2546B","2545J",4.273997,52.05912,4.273905,52.05018
"2545J","2514",4.273905,52.05018,4.308987,52.08523
"2546B","2533L",4.273997,52.05912,4.29612770676405,52.0524663641949
"2533L","2546B",4.29612770676405,52.0524663641949,4.273997,52.05912
"2545E","2521",4.265062,52.05389,4.318427,52.06328
"2521","2545E",4.318427,52.06328,4.265062,52.05389
"2566","2545E",4.252308,52.08079,4.265062,52.05389
"2545C","2542J",4.265949,52.05641,4.258106,52.03853
"2545C","2533B",4.265949,52.05641,4.28410222266534,52.0486872844722
"2533B","2545C",4.28410222266534,52.0486872844722,4.265949,52.05641
"2542J","2545C",4.25810585894184,52.0385334972944,4.265949,52.05641
"2546B","2543A",4.273997,52.05912,4.264118,52.04346
"2543A","2546B",4.264118,52.04346,4.273997,52.05912
"2546S","2565",4.271055,52.05787,4.258572,52.07543
"2565","2546S",4.258572,52.07543,4.271055,52.05787
"2555","2546V",4.225491,52.061,4.275566,52.05969
"2546B","2514",4.273997,52.05912,4.308987,52.08523
"2514","2546B",4.308987,52.08523,4.273997,52.05912
"2546B","2533S",4.273997,52.05912,4.28645030227064,52.0553882157222
"2533S","2546B",4.28645030227064,52.0553882157222,4.273997,52.05912
"2546B","2544N",4.273997,52.05912,4.244986,52.03423
"2544N","2584",4.244986,52.03423,4.279296,52.10258
"2584","2546B",4.279296,52.10258,4.273997,52.05912
"2546R","2544E",4.268876,52.05706,4.250288,52.04648
"2544E","2546R",4.250288,52.04648,4.268876,52.05706
"2546R","2564",4.268876,52.05706,4.258003,52.06811
"2564","2546R",4.258003,52.06811,4.268876,52.05706
"2545E","3521",4.265062,52.05389,5.109406,52.08331
"3521","2545E",5.109406,52.08331,4.265062,52.05389
"2545C","2517",4.265949,52.05641,4.285609,52.08726
"2545C","2511",4.265949,52.05641,4.317539,52.07851
"2511","2545C",4.317539,52.07851,4.265949,52.05641
"2545C","2548",4.265949,52.05641,4.290399,52.02944
"2548","2545C",4.290399,52.02944,4.265949,52.05641
"2546S","2542E",4.271055,52.05787,4.26738012750464,52.0358716118828
"2542E","2546S",4.26738012750464,52.0358716118828,4.271055,52.05787
"2546S","2542J",4.271055,52.05787,4.25810585894184,52.0385334972944
"2542J","2546S",4.25810585894184,52.0385334972944,4.271055,52.05787
"2546S","2514",4.271055,52.05787,4.308987,52.08523
"2514","2546S",4.308987,52.08523,4.271055,52.05787
"2546S","2555",4.271055,52.05787,4.225491,52.061
"2555","2546S",4.225491,52.061,4.271055,52.05787
"2546E","2546B",4.271158,52.05806,4.273997,52.05912
"2546B","2546E",4.273997,52.05912,4.271158,52.05806
"2546R","2909",4.268876,52.05706,4.545104,51.91413
"2909","2546R",4.545104,51.91413,4.268876,52.05706
"2546R","2245",4.268876,52.05706,4.399369,52.12127
"2245","2546R",4.399369,52.12127,4.268876,52.05706
"2909","2547",4.545104,51.91413,4.266762,52.06093
"2546R","2521",4.268876,52.05706,4.318427,52.06328
"2521","2546R",4.318427,52.06328,4.268876,52.05706
"2545E","2544H",4.265062,52.05389,4.260587,52.0458
"2544H","2545E",4.260587,52.0458,4.265062,52.05389
"2545E","2544J",4.265062,52.05389,4.258303,52.04502
"2544J","2545E",4.258303,52.04502,4.265062,52.05389
"2546S","2516",4.271055,52.05787,4.338401,52.06783
"2516","2545G",4.338401,52.06783,4.275293,52.04924
"2546S","2573",4.271055,52.05787,4.284134,52.06537
"2573","2546S",4.284134,52.06537,4.271055,52.05787
"2516","2546S",4.338401,52.06783,4.271055,52.05787
"2545C","2597",4.265949,52.05641,4.313337,52.10758
"2597","2545C",4.313337,52.10758,4.265949,52.05641
"2545C","2545J",4.265949,52.05641,4.273905,52.05018
"2545J","2545C",4.273905,52.05018,4.265949,52.05641
"2545C","2552",4.265949,52.05641,4.247789,52.05459
"2552","2545C",4.247789,52.05459,4.265949,52.05641
"2546R","2545H",4.268876,52.05706,4.282732,52.04369
"2545H","2546R",4.282732,52.04369,4.268876,52.05706
"2545H","2545G",4.282732,52.04369,4.275293,52.04924
"2546E","2595",4.271158,52.05806,4.334532,52.08087
"2595","2546E",4.334532,52.08087,4.271158,52.05806
"2546E","2521",4.271158,52.05806,4.318427,52.06328
"2521","2546E",4.318427,52.06328,4.271158,52.05806
"2546T","2595",4.276004,52.05926,4.334532,52.08087
"2595","2546T",4.334532,52.08087,4.276004,52.05926
"2546T","2544J",4.276004,52.05926,4.258303,52.04502
"2544J","2546T",4.258303,52.04502,4.276004,52.05926
"2546T","2545A",4.276004,52.05926,4.263082,52.05302
"2545A","2546T",4.263082,52.05302,4.276004,52.05926
"2546C","2565",4.273469,52.05666,4.258572,52.07543
"2565","2546C",4.258572,52.07543,4.273469,52.05666
"2546C","2584",4.273469,52.05666,4.279296,52.10258
"2584","2546C",4.279296,52.10258,4.273469,52.05666
"2546C","2542N",4.273469,52.05666,4.25975908922716,52.0331301455693
"2542N","2546C",4.25975908922716,52.0331301455693,4.273469,52.05666
"2545A","2547",4.263082,52.05302,4.266762,52.06093
"2547","2545A",4.266762,52.06093,4.263082,52.05302
"2545A","2566",4.263082,52.05302,4.252308,52.08079
"2566","2545A",4.252308,52.08079,4.263082,52.05302
"2547","2545G",4.266762,52.06093,4.275293,52.04924
"2545G","2547",4.275293,52.04924,4.266762,52.06093
"2545A","2516",4.263082,52.05302,4.338401,52.06783
"2516","2545A",4.338401,52.06783,4.263082,52.05302
"2546R","2533J",4.268876,52.05706,4.29388139893284,52.0509015842679
"2546R","2543B",4.268876,52.05706,4.261462,52.04082
"2543B","2546R",4.261462,52.04082,4.268876,52.05706
"2546T","2563",4.276004,52.05926,4.270556,52.0727
"2563","2546T",4.270556,52.0727,4.276004,52.05926
"2546T","2533C",4.276004,52.05926,4.29328303295384,52.0487353943931
"2533C","2511",4.29328303295384,52.0487353943931,4.317539,52.07851
"2511","2546T",4.317539,52.07851,4.276004,52.05926
"2545E","2511",4.265062,52.05389,4.317539,52.07851
"2511","2545E",4.317539,52.07851,4.265062,52.05389
"2545E","2681",4.265062,52.05389,4.185465,52.03159
"2681","2545E",4.185465,52.03159,4.265062,52.05389
"2545E","2545N",4.265062,52.05389,4.278895,52.04789
"2545N","2545E",4.278895,52.04789,4.265062,52.05389
"2545E","2742",4.265062,52.05389,4.625176,52.0448
"2742","2545E",4.625176,52.0448,4.265062,52.05389
"2546C","2546A",4.273469,52.05666,4.275727,52.05775
"2546A","2546C",4.275727,52.05775,4.273469,52.05666
"2552","2552",4.247789,52.05459,4.247789,52.05459
"2545C","2533C",4.265949,52.05641,4.29328303295384,52.0487353943931
"2533C","2545C",4.29328303295384,52.0487353943931,4.265949,52.05641
"2545C","2593",4.265949,52.05641,4.342739,52.08531
"2593","2545C",4.342739,52.08531,4.265949,52.05641
"2548","2543B",4.290399,52.02944,4.261462,52.04082
"2543B","2545C",4.261462,52.04082,4.265949,52.05641
"2546C","2616",4.273469,52.05666,4.37823,52.01987
"2616","2546C",4.37823,52.01987,4.273469,52.05666
"2546V","2533A",4.275566,52.05969,4.27865212266017,52.0536330505633
"2533A","2546E",4.27865212266017,52.0536330505633,4.271158,52.05806
"2546E","2546V",4.271158,52.05806,4.275566,52.05969
"2546V","2616",4.275566,52.05969,4.37823,52.01987
"2546C","2546X",4.273469,52.05666,4.277613,52.06074
"2546X","2546C",4.277613,52.06074,4.273469,52.05666
"2546C","2514",4.273469,52.05666,4.308987,52.08523
"2514","2546C",4.308987,52.08523,4.273469,52.05666
"2545G","2546C",4.275293,52.04924,4.273469,52.05666
"2545C","2711",4.265949,52.05641,4.492151,52.06161
"2711","2545C",4.492151,52.06161,4.265949,52.05641
"2541X","2719",4.27432718281162,52.0541032145543,4.471343,52.04267
"2719","2544M",4.471343,52.04267,4.251294,52.03961
"2544M","2541X",4.251294,52.03961,4.27432718281162,52.0541032145543
"2541X","2291",4.27432718281162,52.0541032145543,4.277017,52.01948
"2291","2541X",4.277017,52.01948,4.27432718281162,52.0541032145543
"2541X","2685",4.27432718281162,52.0541032145543,4.223557,52.02624
"2541X","2545G",4.27432718281162,52.0541032145543,4.275293,52.04924
"2545G","2541X",4.275293,52.04924,4.27432718281162,52.0541032145543
"2545A","2545G",4.263082,52.05302,4.275293,52.04924
"2545G","2545A",4.275293,52.04924,4.263082,52.05302
"2545A","1118",4.263082,52.05302,4.760595,52.30665
"1118","2545A",4.760595,52.30665,4.263082,52.05302
"1118","2543B",4.760595,52.30665,4.261462,52.04082
"2543B","2545A",4.261462,52.04082,4.263082,52.05302
"2545A","2555",4.263082,52.05302,4.225491,52.061
"2546E","1171",4.271158,52.05806,4.775848,52.33033
"1171","2546E",4.775848,52.33033,4.271158,52.05806
"2546E","2544N",4.271158,52.05806,4.244986,52.03423
"2544N","2546E",4.244986,52.03423,4.271158,52.05806
"2545C","2521",4.265949,52.05641,4.318427,52.06328
"2521","2545C",4.318427,52.06328,4.265949,52.05641
"2546T","2544C",4.276004,52.05926,4.253386,52.04675
"2544C","2546T",4.253386,52.04675,4.276004,52.05926
"2546T","2546S",4.276004,52.05926,4.271055,52.05787
"2546T","2552",4.276004,52.05926,4.247789,52.05459
"2552","2546T",4.247789,52.05459,4.276004,52.05926
"2546T","2566",4.276004,52.05926,4.252308,52.08079
"2566","2546T",4.252308,52.08079,4.276004,52.05926
"2546V","2546B",4.275566,52.05969,4.273997,52.05912
"2546B","2546V",4.273997,52.05912,4.275566,52.05969
"2546V","2544G",4.275566,52.05969,4.259543,52.04253
"2544G","2546V",4.259543,52.04253,4.275566,52.05969
"2546V","2542E",4.275566,52.05969,4.26738012750464,52.0358716118828
"2542E","2546V",4.26738012750464,52.0358716118828,4.275566,52.05969
"2546E","2544E",4.271158,52.05806,4.250288,52.04648
"2544E","2546E",4.250288,52.04648,4.271158,52.05806
"2546S","2546E",4.271055,52.05787,4.271158,52.05806
"2544J","2512",4.258303,52.04502,4.304762,52.07346
"2512","2546E",4.304762,52.07346,4.271158,52.05806
"2546A","2544J",4.275727,52.05775,4.258303,52.04502
"2544J","2546A",4.258303,52.04502,4.275727,52.05775
"2546A","2533V",4.275727,52.05775,4.28958147243358,52.0502735545442
"2533V","2546A",4.28958147243358,52.0502735545442,4.275727,52.05775
"2546A","2571",4.275727,52.05775,4.286918,52.06937
"2533J","2546S",4.29388139893284,52.0509015842679,4.271055,52.05787
"2546S","2545H",4.271055,52.05787,4.282732,52.04369
"2545H","2546S",4.282732,52.04369,4.271055,52.05787
"2546S","2543B",4.271055,52.05787,4.261462,52.04082
"2543B","2546S",4.261462,52.04082,4.271055,52.05787
"2542J","2555",4.258106,52.03853,4.225491,52.061
"2545C","2513",4.265949,52.05641,4.302386,52.0788
"2513","2545C",4.302386,52.0788,4.265949,52.05641
"2513","2548",4.302386,52.0788,4.290399,52.02944
"2545C","2572",4.265949,52.05641,4.29356,52.06443
"2572","2545C",4.29356,52.06443,4.265949,52.05641
"2562","2546X",4.281926,52.07473,4.277613,52.06074
"2546X","2546E",4.277613,52.06074,4.271158,52.05806
"2546E","2533V",4.271158,52.05806,4.28958147243358,52.0502735545442
"2533V","2546E",4.28958147243358,52.0502735545442,4.271158,52.05806
"2546B","2516",4.273997,52.05912,4.338401,52.06783
"2516","2546B",4.338401,52.06783,4.273997,52.05912
"2546B","2545H",4.273997,52.05912,4.282732,52.04369
"2545H","2546B",4.282732,52.04369,4.273997,52.05912
"2555","2545A",4.225491,52.061,4.263082,52.05302
"2546V","2546X",4.275566,52.05969,4.277613,52.06074
"2546X","2533H",4.277613,52.06074,4.29070086231003,52.048701215451
"2546X","2546V",4.277613,52.06074,4.275566,52.05969
"2545E","2711",4.265062,52.05389,4.492151,52.06161
"2711","2545E",4.492151,52.06161,4.265062,52.05389
"2545E","2593",4.265062,52.05389,4.342739,52.08531
"2593","2545E",4.342739,52.08531,4.265062,52.05389
"2545E","2512",4.265062,52.05389,4.304762,52.07346
"2512","2545E",4.304762,52.07346,4.265062,52.05389
"2546T","2593",4.276004,52.05926,4.342739,52.08531
"2593","2546T",4.342739,52.08531,4.276004,52.05926
"2546T","2573",4.276004,52.05926,4.284134,52.06537
"2573","2546T",4.284134,52.06537,4.276004,52.05926
"2546T","2546X",4.276004,52.05926,4.277613,52.06074
"2546X","2546T",4.277613,52.06074,4.276004,52.05926
"2546T","2533L",4.276004,52.05926,4.29612770676405,52.0524663641949
"2533L","2546T",4.29612770676405,52.0524663641949,4.276004,52.05926
"2545A","2548",4.263082,52.05302,4.290399,52.02944
"2548","2545A",4.290399,52.02944,4.263082,52.05302
"2545A","2681",4.263082,52.05302,4.185465,52.03159
"2681","2545A",4.185465,52.03159,4.263082,52.05302
"2546E","2722",4.271158,52.05806,4.513164,52.05349
"2722","2546E",4.513164,52.05349,4.271158,52.05806
"2566","2533S",4.252308,52.08079,4.28645030227064,52.0553882157222
"2533S","2546E",4.28645030227064,52.0553882157222,4.271158,52.05806
"2546R","2546B",4.268876,52.05706,4.273997,52.05912
"2546B","2546R",4.273997,52.05912,4.268876,52.05706
"2546R","2562",4.268876,52.05706,4.281926,52.07473
"2546R","2573",4.268876,52.05706,4.284134,52.06537
"2573","2546R",4.284134,52.06537,4.268876,52.05706
"2546R","2554",4.268876,52.05706,4.219691,52.06499
"2554","2546R",4.219691,52.06499,4.268876,52.05706
"2546R","2546X",4.268876,52.05706,4.277613,52.06074
"2546X","2546R",4.277613,52.06074,4.268876,52.05706
"2546X","2544N",4.277613,52.06074,4.244986,52.03423
"2544N","2546X",4.244986,52.03423,4.277613,52.06074
"2546X","2564",4.277613,52.06074,4.258003,52.06811
"2564","2546X",4.258003,52.06811,4.277613,52.06074
"2546X","2511",4.277613,52.06074,4.317539,52.07851
"2511","2546X",4.317539,52.07851,4.277613,52.06074
"2546X","2533J",4.277613,52.06074,4.29388139893284,52.0509015842679
"2533J","2546X",4.29388139893284,52.0509015842679,4.277613,52.06074
"2546V","2333",4.275566,52.05969,4.468049,52.16816
"2333","2546V",4.468049,52.16816,4.275566,52.05969
"2333","2547",4.468049,52.16816,4.266762,52.06093
"2333","2533J",4.468049,52.16816,4.29388139893284,52.0509015842679
"2533J","2546V",4.29388139893284,52.0509015842679,4.275566,52.05969
"2546V","2571",4.275566,52.05969,4.286918,52.06937
"2546A","2563",4.275727,52.05775,4.270556,52.0727
"2563","2546A",4.270556,52.0727,4.275727,52.05775
"2546T","3012",4.276004,52.05926,4.476193,51.91861
"3012","2546T",4.476193,51.91861,4.276004,52.05926
"2546T","2546B",4.276004,52.05926,4.273997,52.05912
"2546B","2546T",4.273997,52.05912,4.276004,52.05926
"2546T","2547",4.276004,52.05926,4.266762,52.06093
"2547","2546T",4.266762,52.06093,4.276004,52.05926
"2545C","2546S",4.265949,52.05641,4.271055,52.05787
"2546S","2545C",4.271055,52.05787,4.265949,52.05641
"2546A","2516",4.275727,52.05775,4.338401,52.06783
"2516","2546A",4.338401,52.06783,4.275727,52.05775
"2516","2552",4.338401,52.06783,4.247789,52.05459
"2552","2516",4.247789,52.05459,4.338401,52.06783
"2546A","2533C",4.275727,52.05775,4.29328303295384,52.0487353943931
"2533C","2546A",4.29328303295384,52.0487353943931,4.275727,52.05775
"2545A","2552",4.263082,52.05302,4.247789,52.05459
"2552","2545A",4.247789,52.05459,4.263082,52.05302
"2545A","1435",4.263082,52.05302,4.702336,52.25945
"1435","2545A",4.702336,52.25945,4.263082,52.05302
"2546C","2596",4.273469,52.05666,4.319509,52.09274
"2596","2546C",4.319509,52.09274,4.273469,52.05666
"2564","2543B",4.258003,52.06811,4.261462,52.04082
"2545C","2514",4.265949,52.05641,4.308987,52.08523
"2514","2545C",4.308987,52.08523,4.265949,52.05641
"2546X","2514",4.277613,52.06074,4.308987,52.08523
"2514","2511",4.308987,52.08523,4.317539,52.07851
"2514","2547",4.308987,52.08523,4.266762,52.06093
"2514","2546X",4.308987,52.08523,4.277613,52.06074
"2546X","2533L",4.277613,52.06074,4.29612770676405,52.0524663641949
"2533L","2546X",4.29612770676405,52.0524663641949,4.277613,52.06074
"2546B","2563",4.273997,52.05912,4.270556,52.0727
"2563","2546X",4.270556,52.0727,4.277613,52.06074
"2562","2533S",4.281926,52.07473,4.28645030227064,52.0553882157222
"2562","2552",4.281926,52.07473,4.247789,52.05459
"2545C","1119",4.265949,52.05641,4.760357,52.28216
"1119","2545C",4.760357,52.28216,4.265949,52.05641
"2544J","2545C",4.258303,52.04502,4.265949,52.05641
"2555","2566",4.225491,52.061,4.252308,52.08079
"2566","2546S",4.252308,52.08079,4.271055,52.05787
"2546T","2546A",4.276004,52.05926,4.275727,52.05775
"2546A","2546T",4.275727,52.05775,4.276004,52.05926
"2595","2521",4.334532,52.08087,4.318427,52.06328
"2595","2552",4.334532,52.08087,4.247789,52.05459
"2552","2546E",4.247789,52.05459,4.271158,52.05806
"2546A","2555",4.275727,52.05775,4.225491,52.061
"2555","2546A",4.225491,52.061,4.275727,52.05775
"2546B","2284",4.273997,52.05912,4.313038,52.04115
"2284","2546B",4.313038,52.04115,4.273997,52.05912
"2546A","2596",4.275727,52.05775,4.319509,52.09274
"2596","2546A",4.319509,52.09274,4.275727,52.05775
"2562","2543V",4.281926,52.07473,4.259972,52.03965
"2543V","2546C",4.259972,52.03965,4.273469,52.05666
"2562","2564",4.281926,52.07473,4.258003,52.06811
"2564","2562",4.258003,52.06811,4.281926,52.07473
"2562","2514",4.281926,52.07473,4.308987,52.08523
"2546C","2533J",4.273469,52.05666,4.29388139893284,52.0509015842679
"2533J","2245",4.29388139893284,52.0509015842679,4.399369,52.12127
"2245","2514",4.399369,52.12127,4.308987,52.08523
"2546T","2909",4.276004,52.05926,4.545104,51.91413
"2909","2546T",4.545104,51.91413,4.276004,52.05926
"2533C","2546T",4.29328303295384,52.0487353943931,4.276004,52.05926
"2545C","2717",4.265949,52.05641,4.47427,52.07464
"2717","2545C",4.47427,52.07464,4.265949,52.05641
"2545E","2541R",4.265062,52.05389,4.28099566875055,52.0430329074651
"2541R","2545E",4.28099566875055,52.0430329074651,4.265062,52.05389
"2546V","2284",4.275566,52.05969,4.313038,52.04115
"2284","2546V",4.313038,52.04115,4.275566,52.05969
"2284","2616",4.313038,52.04115,4.37823,52.01987
"2562","2571",4.281926,52.07473,4.286918,52.06937
"2571","2546V",4.286918,52.06937,4.275566,52.05969
"2546V","2533S",4.275566,52.05969,4.28645030227064,52.0553882157222
"2533S","2546V",4.28645030227064,52.0553882157222,4.275566,52.05969
"2545A","2492",4.263082,52.05302,4.409169,52.06619
"2492","2545A",4.409169,52.06619,4.263082,52.05302
"2545A","2571",4.263082,52.05302,4.286918,52.06937
"2571","2545A",4.286918,52.06937,4.263082,52.05302
"2546A","2545H",4.275727,52.05775,4.282732,52.04369
"2545H","2546A",4.282732,52.04369,4.275727,52.05775
"2546A","2533S",4.275727,52.05775,4.28645030227064,52.0553882157222
"2533S","2546A",4.28645030227064,52.0553882157222,4.275727,52.05775
"2546A","2533A",4.275727,52.05775,4.27865212266017,52.0536330505633
"2533A","2546A",4.27865212266017,52.0536330505633,4.275727,52.05775
"2546V","2545B",4.275566,52.05969,4.27496,52.04384
"2545B","2546V",4.27496,52.04384,4.275566,52.05969
"2546T","2564",4.276004,52.05926,4.258003,52.06811
"2564","2546T",4.258003,52.06811,4.276004,52.05926
"2546T","2546T",4.276004,52.05926,4.276004,52.05926
"2545C","2526",4.265949,52.05641,4.307563,52.06804
"2526","2545C",4.307563,52.06804,4.265949,52.05641
"2545G","2545G",4.275293,52.04924,4.275293,52.04924
"2546T","2542N",4.276004,52.05926,4.259759,52.03313
"2542N","2546T",4.259759,52.03313,4.276004,52.05926
"2545E","2597",4.265062,52.05389,4.313337,52.10758
"2597","2545E",4.313337,52.10758,4.265062,52.05389
"2545E","1435",4.265062,52.05389,4.702336,52.25945
"2545E","2288",4.265062,52.05389,4.337166,52.03277
"2288","2545E",4.337166,52.03277,4.265062,52.05389
"2563","2552",4.270556,52.0727,4.247789,52.05459
