"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2282","2542V","4.266266","4.334647","52.03701","52.05190"
"2533J","2542X","4.259868","4.293881","52.03342","52.05090"
"2533B","2542X","4.259868","4.284102","52.03342","52.04869"
"2284","2595","4.313038","4.334532","52.04115","52.08087"
"2542P","2545N","4.268046","4.278895","52.03534","52.04789"
"1101","2542G","4.266432","4.941812","52.03478","52.30690"
"2542G","2553","4.221591","4.266432","52.03478","52.04493"
"2491","2541G","4.267170","4.384688","52.04043","52.06734"
"2542L","2571","4.262373","4.286918","52.03217","52.06937"
"2542G","2593","4.266432","4.342739","52.03478","52.08531"
"2511","2542R","4.278044","4.317539","52.03850","52.07851"
"2542N","2542R","4.259759","4.278044","52.03313","52.03850"
"2542R","2548","4.278044","4.290399","52.02944","52.03850"
"2542E","2542R","4.267380","4.278044","52.03587","52.03850"
"2533B","2542L","4.262373","4.284102","52.03217","52.04869"
"2542L","2595","4.262373","4.334532","52.03217","52.08087"
"2542B","2542J","4.258106","4.266872","52.03806","52.03853"
"2333","2542L","4.262373","4.468049","52.03217","52.16816"
"2533L","2542L","4.262373","4.296128","52.03217","52.05247"
"2252","2291","4.277017","4.425454","52.01948","52.11727"
"2262","2542B","4.266872","4.387253","52.03806","52.09115"
"2515","2542B","4.266872","4.321192","52.03806","52.07270"
"2542B","2741","4.266872","4.666907","52.03806","52.03917"
"2533A","2542X","4.259868","4.278652","52.03342","52.05363"
"2533V","2542L","4.262373","4.289581","52.03217","52.05027"
"2274","2542P","4.268046","4.350349","52.03534","52.07387"
"2542C","2741","4.269424","4.666907","52.03756","52.03917"
"2533S","2741","4.286450","4.666907","52.03917","52.05539"
"1101","2542C","4.269424","4.941812","52.03756","52.30690"
"2542X","2671","4.208966","4.259868","51.99332","52.03342"
"2542B","3068","4.266872","4.551728","51.95814","52.03806"
"2533H","3068","4.290701","4.551728","51.95814","52.04870"
"2543A","3068","4.264118","4.551728","51.95814","52.04346"
"2521","2542X","4.259868","4.318427","52.03342","52.06328"
"2533H","2616","4.290701","4.378230","52.01987","52.04870"
"2533H","2541R","4.280996","4.290701","52.04303","52.04870"
"2515","2542V","4.266266","4.321192","52.03701","52.07270"
"2284","2514","4.308987","4.313038","52.04115","52.08523"
"2542L","2547","4.262373","4.266762","52.03217","52.06093"
"2542L","2555","4.225491","4.262373","52.03217","52.06100"
"2525","2542B","4.266872","4.303305","52.03806","52.06238"
"2284","2542H","4.267572","4.313038","52.03497","52.04115"
"2542H","2545H","4.267572","4.282732","52.03497","52.04369"
"2542H","2545J","4.267572","4.273905","52.03497","52.05018"
"2491","2542J","4.258106","4.384688","52.03853","52.06734"
"2542C","2678","4.255695","4.269424","51.97477","52.03756"
"2542X","2681","4.185465","4.259868","52.03159","52.03342"
"2542X","2596","4.259868","4.319509","52.03342","52.09274"
"2542C","2593","4.269424","4.342739","52.03756","52.08531"
"2542T","2741","4.272844","4.666907","52.03875","52.03917"
"2533G","2542T","4.272844","4.289047","52.03875","52.04810"
"2542T","2544N","4.244986","4.272844","52.03423","52.03875"
"2515","2542G","4.266432","4.321192","52.03478","52.07270"
"2542G","2543A","4.264118","4.266432","52.03478","52.04346"
"2333","2542C","4.269424","4.468049","52.03756","52.16816"
"2333","2526","4.307563","4.468049","52.06804","52.16816"
"2526","2542C","4.269424","4.307563","52.03756","52.06804"
"1075","2542C","4.269424","4.859065","52.03756","52.35212"
"2282","2511","4.317539","4.334647","52.05190","52.07851"
"2542C","2681","4.185465","4.269424","52.03159","52.03756"
"2521","2542C","4.269424","4.318427","52.03756","52.06328"
"2542G","2542K","4.263124","4.266432","52.03478","52.03644"
"1101","2545G","4.275293","4.941812","52.04924","52.30690"
"2542L","2678","4.255695","4.262373","51.97477","52.03217"
"2542L","2544N","4.244986","4.262373","52.03217","52.03423"
"2542H","2545N","4.267572","4.278895","52.03497","52.04789"
"2542H","4.267572","4284","5.008600","51.80003","52.03497"
"2544L","3047","4.251908","4.396513","51.95087","52.03512"
"2295","2542A","4.261795","4.272173","52.01373","52.04020"
"2295","2543A","4.261795","4.264118","52.01373","52.04346"
"2295","2526","4.261795","4.307563","52.01373","52.06804"
"2542V","2547","4.266266","4.266762","52.03701","52.06093"
"2542V","2675","4.235639","4.266266","52.00553","52.03701"
"2517","2542X","4.259868","4.285609","52.03342","52.08726"
"2542L","2546B","4.262373","4.273997","52.03217","52.05912"
"2533G","2542N","4.259759","4.289047","52.03313","52.04810"
"2533C","2542A","4.272173","4.293283","52.04020","52.04874"
"2333","2544J","4.258303","4.468049","52.04502","52.16816"
"2533A","2542B","4.266872","4.278652","52.03806","52.05363"
"2333","2542P","4.268046","4.468049","52.03534","52.16816"
"2542P","2545C","4.265949","4.268046","52.03534","52.05641"
"2274","2542V","4.266266","4.350349","52.03701","52.07387"
"2533J","2542E","4.267380","4.293881","52.03587","52.05090"
"2542E","4.267380","4284","5.008600","51.80003","52.03587"
"2262","2542P","4.268046","4.387253","52.03534","52.09115"
"2542T","2595","4.272844","4.334532","52.03875","52.08087"
"2526","2542P","4.268046","4.307563","52.03534","52.06804"
"2542A","2555","4.225491","4.272173","52.04020","52.06100"
"2542K","2542R","4.263124","4.278044","52.03644","52.03850"
"2542R","2543A","4.264118","4.278044","52.03850","52.04346"
"2542T","2555","4.225491","4.272844","52.03875","52.06100"
"2542X","2546B","4.259868","4.273997","52.03342","52.05912"
"2544L","2596","4.251908","4.319509","52.03512","52.09274"
"2675","2681","4.185465","4.235639","52.00553","52.03159"
"2548","2616","4.290399","4.378230","52.01987","52.02944"
"2542K","3072","4.263124","4.489101","51.90211","52.03644"
"2551","2565","4.237327","4.258572","52.05899","52.07543"
"2333","2542V","4.266266","4.468049","52.03701","52.16816"
"2542V","2546A","4.266266","4.275727","52.03701","52.05775"
"2295","2545G","4.261795","4.275293","52.01373","52.04924"
"2533S","2542H","4.267572","4.286450","52.03497","52.05539"
"2533J","2741","4.293881","4.666907","52.03917","52.05090"
"2533J","2542N","4.259759","4.293881","52.03313","52.05090"
"2542A","2724","4.272173","4.508678","52.04020","52.06525"
"2284","2542A","4.272173","4.313038","52.04020","52.04115"
"2542C","2554","4.219691","4.269424","52.03756","52.06499"
"2284","2565","4.258572","4.313038","52.04115","52.07543"
"2533H","2542P","4.268046","4.290701","52.03534","52.04870"
"2542V","2741","4.266266","4.666907","52.03701","52.03917"
"2511","2542B","4.266872","4.317539","52.03806","52.07851"
"2295","2542B","4.261795","4.266872","52.01373","52.03806"
"2295","2544H","4.260587","4.261795","52.01373","52.04580"
"2542P","2545J","4.268046","4.273905","52.03534","52.05018"
"2533E","2542B","4.266872","4.293278","52.03806","52.05278"
"2521","2542P","4.268046","4.318427","52.03534","52.06328"
"2548","2595","4.290399","4.334532","52.02944","52.08087"
"2542X","2544C","4.253386","4.259868","52.03342","52.04675"
"2542B","2713","4.266872","4.484199","52.03806","52.05438"
"2542V","2544H","4.260587","4.266266","52.03701","52.04580"
"2291","3066","4.277017","4.549460","51.93467","52.01948"
"2542A","2543V","4.259972","4.272173","52.03965","52.04020"
"2542C","2544E","4.250288","4.269424","52.03756","52.04648"
"2542V","2544N","4.244986","4.266266","52.03423","52.03701"
"1075","2542H","4.267572","4.859065","52.03497","52.35212"
"1075","2543B","4.261462","4.859065","52.04082","52.35212"
"1075","2545J","4.273905","4.859065","52.05018","52.35212"
"2542A","2596","4.272173","4.319509","52.04020","52.09274"
"2517","4.285609","4284","5.008600","51.80003","52.08726"
"2542V","2571","4.266266","4.286918","52.03701","52.06937"
"2533V","2542X","4.259868","4.289581","52.03342","52.05027"
"1951","2291","4.277017","4.615782","52.01948","52.47484"
"2542H","2593","4.267572","4.342739","52.03497","52.08531"
"2262","2545N","4.278895","4.387253","52.04789","52.09115"
"2512","2542G","4.266432","4.304762","52.03478","52.07346"
"2542A","2672","4.216140","4.272173","51.99230","52.04020"
"1075","2533H","4.290701","4.859065","52.04870","52.35212"
"1075","2544J","4.258303","4.859065","52.04502","52.35212"
"2533E","2541G","4.267170","4.293278","52.04043","52.05278"
"2551","2685","4.223557","4.237327","52.02624","52.05899"
"2525","2685","4.223557","4.303305","52.02624","52.06238"
"2542L","2545J","4.262373","4.273905","52.03217","52.05018"
"1083","2542L","4.262373","4.888147","52.03217","52.33042"
"2542B","2546B","4.266872","4.273997","52.03806","52.05912"
"2541G","2544C","4.253386","4.267170","52.04043","52.04675"
"2541G","2562","4.267170","4.281926","52.04043","52.07473"
"2533L","2541G","4.267170","4.296128","52.04043","52.05247"
"2542N","2671","4.208966","4.259759","51.99332","52.03313"
"2262","2542N","4.259759","4.387253","52.03313","52.09115"
"2542A","2544C","4.253386","4.272173","52.04020","52.04675"
"1075","2262","4.387253","4.859065","52.09115","52.35212"
"2542C","2544H","4.260587","4.269424","52.03756","52.04580"
"2541R","2543A","4.264118","4.280996","52.04303","52.04346"
"2533B","2542H","4.267572","4.284102","52.03497","52.04869"
"2542X","2545J","4.259868","4.273905","52.03342","52.05018"
"2542C","2545N","4.269424","4.278895","52.03756","52.04789"
"2541G","2545N","4.267170","4.278895","52.04043","52.04789"
"2512","4.304762","4284","5.008600","51.80003","52.07346"
"2542N","2675","4.235639","4.259759","52.00553","52.03313"
"2542W","2671","4.208966","4.261890","51.99332","52.03406"
"2542V","2544L","4.251908","4.266266","52.03512","52.03701"
"1101","2262","4.387253","4.941812","52.09115","52.30690"
"2551","3194","4.237327","4.371524","51.87004","52.05899"
"1083","2724","4.508678","4.888147","52.06525","52.33042"
"2542A","2554","4.219691","4.272173","52.04020","52.06499"
"2333","2542W","4.261890","4.468049","52.03406","52.16816"
"2542X","2545A","4.259868","4.263082","52.03342","52.05302"
"2541R","2541R","4.280996","4.280996","52.04303","52.04303"
"2525","2526","4.303305","4.307563","52.06238","52.06804"
"2525","2542P","4.268046","4.303305","52.03534","52.06238"
"2295","2542P","4.261795","4.268046","52.01373","52.03534"
"2295","2543B","4.261462","4.261795","52.01373","52.04082"
"2542E","2545S","4.267380","4.272197","52.03587","52.04742"
"2542B","2671","4.208966","4.266872","51.99332","52.03806"
"2282","2515","4.321192","4.334647","52.05190","52.07270"
"2515","2542C","4.269424","4.321192","52.03756","52.07270"
"2562","2681","4.185465","4.281926","52.03159","52.07473"
"2274","2542X","4.259868","4.350349","52.03342","52.07387"
"1118","2262","4.387253","4.760595","52.09115","52.30665"
"2542X","2544L","4.251908","4.259868","52.03342","52.03512"
"2542X","2544N","4.244986","4.259868","52.03342","52.03423"
"1083","2542X","4.259868","4.888147","52.03342","52.33042"
"2542H","2678","4.255695","4.267572","51.97477","52.03497"
"2533A","2542H","4.267572","4.278652","52.03497","52.05363"
"2533H","2542H","4.267572","4.290701","52.03497","52.04870"
"2533B","2542V","4.266266","4.284102","52.03701","52.04869"
"2252","2533B","4.284102","4.425454","52.04869","52.11727"
"2542A","2593","4.272173","4.342739","52.04020","52.08531"
"2544H","3068","4.260587","4.551728","51.95814","52.04580"
"1083","2511","4.317539","4.888147","52.07851","52.33042"
"2533A","2542E","4.267380","4.278652","52.03587","52.05363"
"2526","2542R","4.278044","4.307563","52.03850","52.06804"
"2542R","2543B","4.261462","4.278044","52.03850","52.04082"
"2542R","2681","4.185465","4.278044","52.03159","52.03850"
"2541R","4.280996","4284","5.008600","51.80003","52.04303"
"2542P","2545S","4.268046","4.272197","52.03534","52.04742"
"2511","2542P","4.268046","4.317539","52.03534","52.07851"
"2542B","2724","4.266872","4.508678","52.03806","52.06525"
"1083","2542P","4.268046","4.888147","52.03534","52.33042"
"2262","2295","4.261795","4.387253","52.01373","52.09115"
"2542B","2546V","4.266872","4.275566","52.03806","52.05969"
"2295","2542K","4.261795","4.263124","52.01373","52.03644"
"1118","2542C","4.269424","4.760595","52.03756","52.30665"
"2542R","2571","4.278044","4.286918","52.03850","52.06937"
"2533S","2542R","4.278044","4.286450","52.03850","52.05539"
"2533V","2542R","4.278044","4.289581","52.03850","52.05027"
"2542R","4.278044","4284","5.008600","51.80003","52.03850"
"2542C","2543S","4.265859","4.269424","52.03756","52.04036"
"2542X","2554","4.219691","4.259868","52.03342","52.06499"
"2542V","2545H","4.266266","4.282732","52.03701","52.04369"
"1101","2542P","4.268046","4.941812","52.03534","52.30690"
"1118","2291","4.277017","4.760595","52.01948","52.30665"
"2542X","3072","4.259868","4.489101","51.90211","52.03342"
"2542B","2672","4.216140","4.266872","51.99230","52.03806"
"2672","4.216140","4284","5.008600","51.80003","51.99230"
"2542T","2542X","4.259868","4.272844","52.03342","52.03875"
"2542H","2545C","4.265949","4.267572","52.03497","52.05641"
"2545C","4.265949","4284","5.008600","51.80003","52.05641"
"2542H","2544H","4.260587","4.267572","52.03497","52.04580"
"2542H","2571","4.267572","4.286918","52.03497","52.06937"
"2533V","2542H","4.267572","4.289581","52.03497","52.05027"
"2542W","2548","4.261890","4.290399","52.02944","52.03406"
"2512","2542W","4.261890","4.304762","52.03406","52.07346"
"2541R","2542B","4.266872","4.280996","52.03806","52.04303"
"2542B","2543V","4.259972","4.266872","52.03806","52.03965"
"2547","2594","4.266762","4.341788","52.06093","52.09343"
"2262","2595","4.334532","4.387253","52.08087","52.09115"
"2542P","2544H","4.260587","4.268046","52.03534","52.04580"
"2572","2681","4.185465","4.293560","52.03159","52.06443"
"2542P","2555","4.225491","4.268046","52.03534","52.06100"
"2681","2724","4.185465","4.508678","52.03159","52.06525"
"2542C","2596","4.269424","4.319509","52.03756","52.09274"
"2541G","2541G","4.267170","4.267170","52.04043","52.04043"
"2545G","2724","4.275293","4.508678","52.04924","52.06525"
"2671","4.208966","4284","5.008600","51.80003","51.99332"
"2533L","2542C","4.269424","4.296128","52.03756","52.05247"
"2282","2543A","4.264118","4.334647","52.04346","52.05190"
"2542C","2713","4.269424","4.484199","52.03756","52.05438"
"2282","2545H","4.282732","4.334647","52.04369","52.05190"
"2533S","2554","4.219691","4.286450","52.05539","52.06499"
"2541R","2554","4.219691","4.280996","52.04303","52.06499"
"2533S","4.286450","4284","5.008600","51.80003","52.05539"
"2542X","2675","4.235639","4.259868","52.00553","52.03342"
"2284","2542W","4.261890","4.313038","52.03406","52.04115"
"2542W","2543A","4.261890","4.264118","52.03406","52.04346"
"2542W","2543B","4.261462","4.261890","52.03406","52.04082"
"2542C","2545J","4.269424","4.273905","52.03756","52.05018"
"2542P","2593","4.268046","4.342739","52.03534","52.08531"
"2544C","3068","4.253386","4.551728","51.95814","52.04675"
"2542G","2571","4.266432","4.286918","52.03478","52.06937"
"2512","2681","4.185465","4.304762","52.03159","52.07346"
"2542T","2544E","4.250288","4.272844","52.03875","52.04648"
"2542W","2595","4.261890","4.334532","52.03406","52.08087"
"2511","2542W","4.261890","4.317539","52.03406","52.07851"
"2291","2542W","4.261890","4.277017","52.01948","52.03406"
"2544J","2717","4.258303","4.474270","52.04502","52.07464"
"2544G","2717","4.259543","4.474270","52.04253","52.07464"
"2252","2547","4.266762","4.425454","52.06093","52.11727"
"2533A","2542G","4.266432","4.278652","52.03478","52.05363"
"2542V","2672","4.216140","4.266266","51.99230","52.03701"
"2542V","2593","4.266266","4.342739","52.03701","52.08531"
"2542B","2675","4.235639","4.266872","52.00553","52.03806"
"2515","2542W","4.261890","4.321192","52.03406","52.07270"
"2295","2542E","4.261795","4.267380","52.01373","52.03587"
"2295","2521","4.261795","4.318427","52.01373","52.06328"
"2526","2542V","4.266266","4.307563","52.03701","52.06804"
"2542V","3068","4.266266","4.551728","51.95814","52.03701"
"2517","2525","4.285609","4.303305","52.06238","52.08726"
"2295","2512","4.261795","4.304762","52.01373","52.07346"
"2542G","2543S","4.265859","4.266432","52.03478","52.04036"
"1101","2512","4.304762","4.941812","52.07346","52.30690"
"2252","2553","4.221591","4.425454","52.04493","52.11727"
"2295","2542G","4.261795","4.266432","52.01373","52.03478"
"2542G","2544N","4.244986","4.266432","52.03423","52.03478"
"2533S","2542G","4.266432","4.286450","52.03478","52.05539"
"1075","2511","4.317539","4.859065","52.07851","52.35212"
"2252","2542P","4.268046","4.425454","52.03534","52.11727"
"2542C","2542T","4.269424","4.272844","52.03756","52.03875"
"2542G","2681","4.185465","4.266432","52.03159","52.03478"
"2491","2511","4.317539","4.384688","52.06734","52.07851"
"2291","2533J","4.277017","4.293881","52.01948","52.05090"
"2542G","2547","4.266432","4.266762","52.03478","52.06093"
"2542G","2544J","4.258303","4.266432","52.03478","52.04502"
"2542H","2544N","4.244986","4.267572","52.03423","52.03497"
"1118","2542A","4.272173","4.760595","52.04020","52.30665"
"2541G","2544L","4.251908","4.267170","52.03512","52.04043"
